874170992527945728	[(0, 1, 0), (0, 0, 1), (0, 0, 1), (0, 0, 1), (0, 0, 1), (0, 0, 1), (1, 1, 1), (0, 0, 1), (0, 0, 1), (0, 0, 1), (0, 0, 1), (0, 0, 1), (0, 0, 1), (0, 0, 1), (0, 0, 1), (0, 0, 1), (0, 1, 0), (0, 0, 1), (0, 0, 1)]
874169925803196416	[(0, 0, 1), (0, 0, 1), (1, 0, 0), (0, 0, 1), (0, 0, 1), (0, 0, 1), (0, 0, 1), (1, 1, 0), (0, 0, 1), (0, 1, 0)]
874178847226433536	[(0, 0, 1), (0, 0, 1), (0, 0, 1), (0, 0, 1), (0, 0, 1), (1, 1, 0), (1, 1, 0), (1, 1, 0), (0, 1, 0), (0, 1, 0), (0, 1, 0), (1, 1, 0), (0, 1, 0), (0, 1, 0), (1, 1, 0), (0, 1, 0), (0, 1, 0), (0, 1, 0), (0, 1, 0), (0, 1, 0), (1, 1, 0)]
874184172985884673	[(0, 1, 0), (0, 0, 1), (0, 1, 0), (0, 1, 0), (1, 1, 0), (0, 1, 0), (0, 1, 0), (0, 1, 0), (0, 1, 0), (0, 1, 0), (0, 1, 0), (0, 1, 0), (1, 1, 0), (0, 1, 0), (0, 1, 0), (0, 1, 0), (0, 1, 0), (0, 1, 0), (0, 1, 0), (0, 1, 0), (0, 1, 0)]
874177076273717248	[(0, 0, 1), (0, 0, 1), (0, 0, 1), (1, 0, 0), (1, 1, 1), (0, 0, 1), (0, 0, 1), (0, 0, 1), (0, 0, 1), (0, 0, 1), (1, 1, 0), (0, 0, 1), (0, 1, 0), (0, 1, 0), (0, 1, 0), (0, 1, 0), (0, 1, 0), (1, 1, 0)]
874170983724310529	[(0, 0, 1), (0, 0, 1), (1, 1, 1), (0, 0, 1), (0, 0, 1), (0, 0, 1), (0, 1, 0), (1, 1, 1), (1, 1, 0), (0, 1, 0), (0, 0, 1), (0, 0, 1), (0, 1, 0), (0, 0, 1), (0, 0, 1), (0, 0, 1), (0, 0, 1), (1, 1, 1), (0, 0, 1)]
874185512877047809	[(1, 1, 0), (0, 0, 1), (0, 1, 0), (1, 1, 0), (1, 1, 1), (0, 0, 1), (0, 0, 1), (0, 1, 0), (0, 0, 1), (1, 1, 0), (0, 1, 0), (0, 0, 1)]
874175609382985728	[(0, 1, 0), (0, 0, 1), (1, 1, 0), (0, 1, 0)]
874178309390774272	[(0, 0, 1), (0, 0, 1), (0, 0, 1), (1, 0, 0), (0, 0, 1), (1, 1, 0), (0, 1, 0), (0, 0, 1), (0, 1, 0), (0, 0, 1), (0, 0, 1)]
874175566676676608	[(0, 0, 1), (0, 0, 1), (0, 0, 1), (1, 1, 0), (0, 0, 1), (0, 1, 0), (0, 1, 0), (0, 0, 1), (1, 0, 0), (0, 1, 0), (1, 1, 0), (0, 0, 1)]
874174698673717248	[(1, 1, 0), (0, 1, 0), (0, 1, 0), (0, 0, 1), (0, 0, 1), (0, 0, 1), (0, 0, 1)]
874178435744235520	[(0, 0, 1), (0, 0, 1), (0, 0, 1), (0, 0, 1), (0, 1, 0), (0, 0, 1), (0, 0, 1), (1, 0, 0), (0, 0, 1), (0, 0, 1)]
874176075311456256	[(0, 0, 1), (0, 0, 1), (0, 0, 1), (0, 0, 1), (0, 0, 1), (0, 1, 0), (0, 1, 0), (0, 0, 1), (0, 0, 1), (0, 0, 1), (0, 0, 1), (0, 0, 1)]
874185078049353730	[(0, 0, 1), (0, 0, 1), (0, 0, 1), (0, 0, 1), (0, 0, 1), (1, 1, 1), (0, 1, 0), (0, 1, 0), (0, 0, 1), (1, 1, 0)]
874169956753178624	[(0, 0, 1), (0, 0, 1), (1, 1, 0), (0, 0, 1), (1, 1, 1), (0, 0, 1), (1, 1, 0), (0, 0, 1)]
874173769241292801	[(1, 0, 0), (1, 0, 0), (1, 1, 0), (0, 0, 1), (0, 0, 1), (0, 1, 0), (0, 1, 0), (0, 0, 1), (0, 0, 1), (0, 0, 1), (0, 0, 1), (0, 0, 1), (0, 0, 1)]
874175524985327616	[(0, 0, 1), (0, 0, 1), (1, 0, 0), (0, 0, 1), (0, 0, 1), (0, 0, 1), (0, 0, 1), (0, 0, 1), (0, 0, 1), (0, 0, 1), (0, 0, 1)]
874186345740066817	[(0, 0, 1), (0, 0, 1), (0, 0, 1), (0, 0, 1), (0, 1, 0), (1, 0, 0), (0, 0, 1), (1, 1, 0), (0, 0, 1), (0, 0, 1), (0, 0, 1), (0, 0, 1), (1, 1, 0), (0, 0, 1), (0, 0, 1), (0, 1, 0), (0, 1, 0)]
874177238840872960	[(0, 1, 0), (1, 1, 1), (0, 0, 1), (0, 0, 1), (0, 0, 1), (1, 1, 1), (0, 0, 1), (0, 0, 1), (0, 0, 1), (0, 0, 1), (0, 0, 1), (0, 0, 1), (0, 0, 1), (0, 0, 1), (0, 0, 1), (0, 0, 1), (1, 1, 0), (0, 0, 1), (0, 0, 1)]
874173547530375168	[(0, 1, 0), (1, 0, 0), (0, 0, 1), (0, 0, 1), (0, 1, 0), (1, 1, 0), (0, 1, 0), (1, 1, 0), (0, 0, 1), (0, 0, 1), (0, 0, 1)]
874180243610890240	[(0, 0, 1), (0, 1, 0), (0, 0, 1), (0, 1, 0), (0, 1, 0), (0, 1, 0), (0, 1, 0), (0, 1, 0), (0, 1, 0), (0, 1, 0), (0, 1, 0), (1, 1, 0), (1, 1, 0)]
874178781220655105	[(0, 0, 1), (1, 1, 1), (0, 0, 1), (1, 1, 0), (1, 1, 0), (1, 1, 0), (0, 1, 0), (0, 1, 0), (0, 1, 0), (0, 1, 0), (0, 1, 0)]
874186187455422464	[(0, 0, 1), (0, 0, 1), (0, 0, 1), (0, 0, 1), (0, 1, 0), (0, 0, 1), (1, 1, 0), (0, 1, 0)]
874180379246067712	[(0, 0, 1), (0, 0, 1), (1, 0, 0), (0, 0, 1), (0, 0, 1), (0, 0, 1), (0, 0, 1), (0, 0, 1), (0, 0, 1), (0, 0, 1), (1, 0, 0), (0, 0, 1), (1, 1, 0), (1, 1, 0), (0, 1, 0), (0, 1, 0), (0, 1, 0), (0, 1, 0)]
874176059285032960	[(0, 1, 0), (0, 0, 1), (0, 0, 1), (0, 0, 1), (0, 1, 0), (0, 1, 0), (1, 1, 0), (0, 0, 1), (0, 0, 1)]
874179533129351168	[(0, 0, 1), (0, 0, 1), (0, 1, 0), (0, 0, 1), (0, 0, 1), (0, 0, 1), (0, 0, 1), (0, 1, 0), (1, 1, 1), (0, 0, 1), (0, 0, 1), (0, 1, 0), (0, 0, 1), (0, 0, 1), (0, 0, 1), (0, 0, 1), (0, 1, 0), (0, 0, 1), (0, 0, 1), (0, 0, 1)]
874179351180431360	[(0, 0, 1), (1, 1, 0), (1, 1, 0), (0, 1, 0)]
874186032882696192	[(0, 0, 1), (1, 1, 0), (0, 0, 1), (0, 0, 1), (0, 0, 1), (0, 0, 1), (0, 0, 1), (0, 0, 1), (0, 1, 0), (0, 0, 1)]
874175742187372548	[(0, 0, 1), (0, 1, 0), (0, 0, 1), (0, 0, 1), (1, 1, 1), (0, 0, 1), (0, 0, 1), (1, 1, 0), (0, 0, 1)]
874171202562084864	[(1, 0, 0), (0, 0, 1), (1, 1, 1), (0, 0, 1), (0, 0, 1), (0, 0, 1), (0, 0, 1), (0, 0, 1), (0, 0, 1), (0, 0, 1), (1, 1, 0), (0, 1, 0)]
874182799334359045	[(0, 1, 0), (0, 0, 1), (1, 1, 0), (0, 0, 1), (0, 1, 0), (0, 0, 1), (0, 0, 1), (0, 0, 1), (0, 0, 1), (1, 0, 0), (1, 0, 0)]
874171853547466752	[(0, 1, 0), (1, 1, 0), (1, 1, 0), (1, 1, 1), (0, 1, 0), (0, 1, 0), (0, 0, 1), (0, 0, 1)]
874180853840171012	[(0, 1, 0), (1, 0, 0), (0, 1, 0), (1, 1, 0), (0, 1, 0), (0, 1, 0), (1, 1, 0), (0, 1, 0), (1, 1, 0), (0, 1, 0), (0, 1, 0), (0, 1, 0)]
874181916924280833	[(0, 0, 1), (0, 0, 1), (0, 0, 1), (0, 1, 0), (0, 0, 1), (0, 0, 1), (1, 1, 1), (0, 0, 1), (1, 0, 0), (0, 1, 0), (0, 0, 1)]
874181713726930944	[(0, 0, 1), (0, 0, 1), (0, 0, 1), (0, 1, 0), (0, 1, 0), (0, 0, 1), (0, 0, 1), (0, 1, 0), (0, 0, 1), (0, 0, 1), (1, 0, 0), (0, 0, 1), (0, 0, 1), (0, 0, 1), (1, 0, 0), (0, 1, 0)]
874176249270214657	[(0, 0, 1), (0, 0, 1), (0, 0, 1), (0, 0, 1), (0, 0, 1), (0, 0, 1), (0, 0, 1), (0, 0, 1), (0, 0, 1), (0, 0, 1), (0, 0, 1)]
874178310145626115	[(0, 1, 0), (0, 0, 1), (0, 0, 1), (0, 0, 1), (0, 0, 1), (0, 0, 1), (1, 0, 0), (0, 0, 1), (0, 1, 0), (1, 1, 0)]
874179006362521600	[(0, 0, 1), (0, 0, 1), (1, 1, 0), (0, 1, 0), (0, 0, 1), (0, 0, 1), (0, 0, 1), (0, 1, 0), (0, 1, 0), (0, 0, 1), (0, 1, 0), (0, 0, 1), (0, 0, 1)]
874186071269138432	[(0, 0, 1), (1, 1, 0), (0, 0, 1), (0, 0, 1), (0, 0, 1), (0, 0, 1), (0, 0, 1), (0, 0, 1), (0, 1, 0)]
874181212541202432	[(1, 1, 0), (0, 0, 1), (0, 0, 1), (0, 0, 1), (1, 1, 1), (0, 0, 1), (1, 0, 0), (1, 1, 0), (0, 0, 1), (0, 0, 1), (0, 0, 1), (0, 0, 1), (0, 0, 1), (0, 1, 0), (0, 0, 1), (0, 0, 1)]
874177089468944384	[(0, 0, 1), (0, 1, 0), (0, 0, 1), (0, 0, 1), (0, 0, 1), (0, 0, 1), (0, 0, 1), (0, 0, 1), (1, 1, 1)]
874175931140591616	[(0, 0, 1), (0, 0, 1), (0, 0, 1), (0, 1, 0), (0, 0, 1), (0, 1, 0), (0, 0, 1), (1, 1, 1), (0, 1, 0)]
874185049998065664	[(0, 1, 0), (1, 0, 0), (0, 1, 0), (1, 1, 0), (0, 0, 1), (0, 0, 1), (0, 0, 1), (0, 0, 1), (0, 0, 1), (0, 0, 1), (0, 0, 1), (0, 0, 1), (0, 0, 1)]
874181373761859584	[(0, 1, 0), (0, 1, 0), (0, 0, 1), (0, 0, 1), (1, 1, 0), (1, 0, 0), (0, 0, 1), (0, 0, 1), (0, 1, 0), (0, 0, 1), (0, 0, 1), (0, 1, 0), (0, 0, 1), (0, 1, 0), (0, 0, 1), (0, 0, 1)]
874171701302525952	[(0, 0, 1), (0, 0, 1), (0, 0, 1), (0, 0, 1), (0, 0, 1), (0, 0, 1), (1, 1, 0), (0, 1, 0)]
874181768622071808	[(0, 0, 1), (0, 0, 1), (1, 1, 0)]
874181158048858113	[(0, 0, 1), (0, 0, 1), (1, 1, 1), (0, 1, 0), (0, 0, 1), (0, 0, 1), (0, 0, 1), (1, 1, 0), (0, 1, 0)]
874181643283693568	[(1, 1, 1), (0, 0, 1), (0, 0, 1)]
874170983841746944	[(0, 0, 1), (0, 0, 1), (0, 0, 1), (0, 0, 1), (0, 0, 1), (0, 0, 1), (1, 1, 0), (0, 0, 1), (0, 0, 1), (1, 1, 0), (0, 0, 1), (0, 0, 1), (1, 1, 0), (0, 0, 1), (0, 0, 1), (0, 0, 1), (0, 0, 1), (0, 0, 1), (0, 0, 1)]
874171812988334080	[(0, 1, 0), (1, 0, 0), (0, 0, 1), (0, 0, 1), (0, 0, 1), (0, 0, 1), (0, 0, 1), (1, 0, 0), (0, 0, 1), (0, 0, 1), (0, 0, 1), (1, 0, 0), (1, 1, 1), (0, 0, 1), (1, 1, 1), (0, 0, 1), (0, 0, 1)]
874175381158244352	[(0, 0, 1), (0, 0, 1), (0, 0, 1), (1, 0, 0), (1, 0, 0), (1, 1, 1), (0, 0, 1), (0, 0, 1), (0, 0, 1), (0, 0, 1), (0, 0, 1), (0, 0, 1), (1, 1, 0), (1, 1, 0), (0, 1, 0), (0, 1, 0), (0, 1, 0), (0, 1, 0)]
874170983741087744	[(1, 0, 0), (0, 0, 1), (0, 0, 1), (0, 0, 1), (0, 0, 1), (0, 0, 1), (0, 1, 0), (0, 0, 1), (0, 0, 1), (0, 1, 0), (0, 0, 1), (1, 1, 1), (0, 1, 0), (0, 0, 1), (0, 0, 1), (1, 1, 1), (0, 0, 1), (0, 0, 1), (1, 0, 0)]
874175872957161472	[(0, 1, 0), (0, 0, 1), (0, 0, 1), (0, 0, 1), (0, 0, 1), (1, 1, 0), (0, 1, 0), (0, 1, 0), (0, 1, 0)]
874175917089673216	[(0, 0, 1), (0, 0, 1), (0, 0, 1), (1, 1, 1), (0, 0, 1), (0, 0, 1), (0, 1, 0), (1, 1, 0), (1, 1, 1), (0, 0, 1), (0, 0, 1), (0, 0, 1), (0, 0, 1)]
874186308104486912	[(0, 0, 1), (0, 0, 1), (0, 0, 1), (0, 0, 1), (0, 0, 1), (0, 1, 0)]
874174599835127808	[(0, 0, 1), (0, 0, 1), (0, 0, 1), (0, 1, 0), (0, 1, 0), (0, 0, 1), (0, 0, 1), (1, 0, 0), (0, 0, 1), (0, 0, 1), (0, 0, 1), (1, 1, 1), (1, 1, 0), (0, 0, 1)]
874170064597127170	[(0, 0, 1), (1, 0, 0), (1, 1, 0), (0, 0, 1), (0, 0, 1), (0, 1, 0), (0, 1, 0), (0, 0, 1), (0, 0, 1), (0, 0, 1), (0, 0, 1), (0, 0, 1), (0, 0, 1)]
874172120212815874	[(1, 0, 0), (0, 0, 1), (0, 0, 1), (0, 0, 1), (0, 0, 1), (0, 0, 1)]
874179945513308160	[(0, 0, 1), (0, 0, 1), (0, 0, 1), (0, 1, 0), (1, 1, 0), (0, 1, 0), (0, 1, 0), (0, 1, 0), (0, 1, 0), (0, 1, 0), (0, 1, 0), (0, 1, 0), (0, 1, 0)]
874171241497731072	[(0, 1, 0), (0, 1, 0)]
874175168331079681	[(1, 0, 0), (0, 0, 1), (1, 0, 0)]
874185502156509184	[(0, 0, 1), (0, 0, 1), (0, 0, 1), (0, 1, 0), (0, 0, 1), (1, 0, 0), (0, 0, 1), (0, 1, 0), (0, 0, 1), (0, 0, 1), (0, 0, 1), (1, 0, 0), (0, 0, 1), (0, 0, 1)]
874178788208381952	[(0, 0, 1), (0, 0, 1), (0, 1, 0), (0, 0, 1), (0, 1, 0), (0, 1, 0), (1, 1, 1), (0, 1, 0), (0, 0, 1), (1, 1, 1), (0, 0, 1)]
874175537580781569	[(0, 0, 1), (0, 1, 0), (0, 0, 1), (0, 1, 0), (0, 0, 1), (1, 1, 1), (1, 1, 0), (0, 0, 1), (0, 0, 1), (0, 1, 0), (1, 1, 0), (0, 1, 0), (0, 0, 1)]
874186271085690880	[(0, 0, 1), (0, 0, 1), (0, 0, 1), (0, 1, 0), (0, 0, 1), (0, 1, 0), (0, 0, 1), (0, 0, 1), (1, 1, 0)]
874178059515068416	[(1, 1, 0), (0, 0, 1), (1, 1, 1), (0, 0, 1), (1, 1, 0), (0, 0, 1), (0, 1, 0), (0, 0, 1), (1, 1, 1), (0, 0, 1), (0, 0, 1), (0, 0, 1), (0, 0, 1), (0, 0, 1), (0, 0, 1)]
874179003212419073	[(0, 0, 1), (0, 0, 1), (0, 0, 1), (0, 0, 1), (0, 0, 1), (0, 0, 1), (1, 1, 1), (0, 0, 1), (0, 1, 0), (0, 0, 1), (0, 0, 1), (1, 1, 1), (1, 1, 1), (1, 0, 0)]
874180915685097472	[(0, 0, 1), (0, 0, 1), (0, 0, 1), (0, 1, 0), (0, 0, 1), (0, 0, 1), (0, 0, 1), (1, 1, 1), (0, 0, 1), (0, 0, 1)]
874175275722059776	[(0, 0, 1), (0, 1, 0), (0, 0, 1), (0, 0, 1), (1, 1, 1), (0, 0, 1), (0, 0, 1), (1, 1, 0), (0, 0, 1), (1, 1, 0), (0, 1, 0), (0, 0, 1), (0, 0, 1), (0, 0, 1), (0, 0, 1), (1, 0, 0)]
874172747470880768	[(0, 0, 1), (0, 0, 1), (0, 0, 1), (0, 0, 1), (0, 0, 1), (1, 1, 0), (1, 1, 1), (0, 0, 1), (1, 1, 0)]
874177611311718400	[(0, 0, 1), (1, 0, 0), (0, 0, 1), (1, 1, 0), (1, 1, 0), (0, 1, 0), (0, 1, 0), (0, 1, 0), (1, 1, 0), (0, 1, 0), (0, 1, 0), (1, 1, 0), (0, 1, 0), (0, 1, 0)]
874183768310861825	[(1, 1, 0), (0, 0, 1), (1, 0, 0), (0, 1, 0), (0, 0, 1), (0, 0, 1), (1, 1, 1), (0, 0, 1), (0, 0, 1), (1, 1, 0), (0, 1, 0), (0, 0, 1)]
874186030038962177	[(1, 0, 0), (0, 0, 1), (1, 0, 0), (0, 0, 1), (0, 1, 0), (1, 1, 0), (0, 1, 0), (1, 1, 1), (1, 1, 0)]
874184291076382720	[(0, 0, 1), (0, 0, 1), (0, 0, 1), (0, 0, 1), (0, 0, 1), (1, 1, 0), (0, 0, 1), (0, 0, 1), (0, 0, 1), (0, 0, 1)]
874177405056843776	[(0, 0, 1), (1, 1, 1), (0, 0, 1), (0, 0, 1), (0, 0, 1), (0, 0, 1), (0, 0, 1), (1, 1, 0), (0, 0, 1), (0, 0, 1), (0, 1, 0), (0, 0, 1), (0, 0, 1), (0, 1, 0)]
874184771294740480	[(1, 1, 0), (0, 0, 1), (0, 0, 1), (0, 0, 1), (0, 1, 0), (0, 0, 1), (0, 0, 1), (0, 0, 1), (0, 0, 1)]
874173209335091201	[(0, 1, 0), (0, 0, 1), (1, 1, 1), (0, 0, 1), (0, 0, 1), (0, 0, 1), (0, 0, 1), (0, 0, 1), (1, 0, 0), (0, 0, 1), (0, 0, 1), (0, 0, 1), (0, 0, 1), (0, 0, 1), (1, 0, 0), (0, 0, 1), (0, 1, 0), (0, 0, 1), (0, 0, 1)]
874181443123007493	[(0, 0, 1), (0, 0, 1), (0, 0, 1), (0, 0, 1), (0, 0, 1), (0, 0, 1), (0, 0, 1), (0, 0, 1), (1, 1, 0), (0, 0, 1), (0, 0, 1), (0, 0, 1), (1, 1, 0), (0, 1, 0), (0, 1, 0), (1, 1, 0), (0, 1, 0), (0, 1, 0)]
874179974357553152	[(0, 0, 1), (1, 1, 0), (1, 1, 0), (0, 0, 1), (0, 0, 1), (0, 0, 1)]
874178060949606400	[(0, 0, 1), (0, 0, 1), (0, 0, 1), (0, 0, 1), (0, 0, 1), (0, 0, 1), (0, 0, 1), (0, 1, 0), (1, 0, 0), (0, 0, 1), (0, 0, 1), (0, 1, 0)]
874171486277439489	[(0, 0, 1), (0, 0, 1), (1, 1, 0), (1, 0, 0), (0, 0, 1), (0, 0, 1), (0, 0, 1)]
874175617067102208	[(0, 0, 1), (0, 1, 0), (0, 0, 1), (0, 0, 1), (0, 0, 1), (0, 1, 0), (0, 0, 1), (0, 1, 0), (0, 1, 0), (0, 1, 0), (0, 1, 0), (1, 1, 0), (0, 1, 0), (0, 1, 0), (0, 1, 0), (0, 1, 0)]
874185060018028546	[(0, 0, 1), (0, 0, 1), (0, 0, 1), (0, 0, 1), (0, 0, 1), (0, 0, 1), (0, 0, 1), (0, 0, 1), (1, 0, 0), (0, 0, 1), (1, 1, 1), (0, 0, 1), (1, 1, 1), (0, 0, 1), (0, 0, 1), (0, 1, 0), (1, 1, 0)]
874186789652647936	[(0, 1, 0), (0, 0, 1), (0, 0, 1), (0, 0, 1), (1, 1, 0), (0, 1, 0), (0, 1, 0), (0, 1, 0), (0, 1, 0), (0, 1, 0), (0, 1, 0), (0, 1, 0), (0, 1, 0), (0, 1, 0), (0, 1, 0), (0, 1, 0), (1, 1, 0), (0, 1, 0), (0, 1, 0), (1, 1, 0)]
874176330815942657	[(0, 0, 1), (0, 0, 1), (0, 0, 1), (1, 0, 0), (0, 0, 1), (0, 1, 0), (0, 1, 0), (0, 0, 1), (0, 0, 1), (0, 1, 0), (0, 0, 1), (0, 0, 1)]
874183998481850368	[(0, 0, 1), (0, 0, 1), (1, 1, 1), (0, 0, 1), (0, 0, 1), (0, 0, 1), (0, 0, 1), (0, 0, 1), (0, 0, 1), (1, 1, 0), (0, 0, 1), (0, 0, 1), (0, 0, 1), (0, 0, 1), (0, 0, 1), (0, 0, 1), (1, 1, 1), (0, 0, 1), (0, 0, 1)]
874171340311322624	[(0, 1, 0), (0, 0, 1), (0, 0, 1), (0, 0, 1), (0, 0, 1), (0, 0, 1), (0, 0, 1), (0, 1, 0), (0, 0, 1), (0, 1, 0), (1, 1, 1), (0, 0, 1)]
874176018935951360	[(0, 0, 1), (1, 1, 0), (0, 0, 1), (0, 0, 1), (1, 0, 0), (0, 1, 0), (0, 1, 0), (0, 0, 1), (0, 0, 1), (0, 1, 0), (0, 0, 1), (0, 0, 1)]
874186679426232321	[(0, 0, 1), (0, 0, 1), (0, 0, 1), (0, 0, 1), (0, 1, 0), (0, 0, 1), (0, 1, 0), (0, 0, 1), (1, 0, 0), (0, 0, 1), (0, 0, 1), (0, 0, 1)]
874185024165224448	[(0, 0, 1), (0, 0, 1), (1, 0, 0)]
874176447509917696	[(1, 1, 1), (0, 1, 0), (0, 0, 1), (0, 0, 1), (0, 0, 1), (0, 0, 1), (0, 0, 1), (1, 1, 1), (0, 0, 1)]
874185783577411586	[(0, 1, 0), (0, 0, 1), (0, 1, 0), (0, 1, 0), (0, 1, 0), (0, 1, 0), (0, 1, 0), (0, 1, 0), (0, 1, 0), (0, 1, 0), (0, 1, 0), (0, 1, 0), (0, 1, 0)]
874181524844892161	[(0, 0, 1), (0, 0, 1), (0, 0, 1), (0, 1, 0), (0, 1, 0), (0, 0, 1), (0, 0, 1), (0, 0, 1), (1, 1, 0), (0, 1, 0)]
874172784318001152	[(0, 0, 1), (1, 1, 0), (0, 0, 1), (0, 0, 1), (0, 0, 1), (1, 0, 0), (0, 0, 1), (1, 1, 0), (0, 0, 1), (0, 0, 1), (0, 0, 1), (1, 1, 1), (0, 0, 1), (0, 1, 0), (0, 0, 1), (0, 0, 1), (0, 0, 1)]
874181633926078465	[(0, 0, 1), (0, 0, 1), (0, 0, 1)]
874182132826079232	[(0, 0, 1), (1, 1, 1), (0, 1, 0), (0, 0, 1), (0, 0, 1), (0, 0, 1), (1, 1, 1), (0, 0, 1), (0, 1, 0), (0, 1, 0), (0, 1, 0), (1, 0, 0), (0, 1, 0), (0, 0, 1), (0, 0, 1), (0, 0, 1), (1, 1, 1)]
874186763203301376	[(0, 1, 0), (0, 1, 0), (1, 1, 0), (0, 1, 0), (0, 1, 0), (0, 1, 0), (1, 1, 0), (1, 1, 0), (0, 1, 0), (0, 1, 0), (0, 1, 0)]
